Label,Satisfied,MedianAge,MethodNumber,WeekDay,ArrivalHour,DepartureHour,Lat,Long
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,150
Unsatisfied,0,35,3,3,8,17,-33,150
Unsatisfied,0,35,3,3,8,17,-33,150
Unsatisfied,0,35,3,3,8,17,-33,150
Unsatisfied,0,35,3,3,8,17,-33,150
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,150
Unsatisfied,0,35,3,3,9,17,-33,150
Unsatisfied,0,35,3,3,9,17,-33,150
Unsatisfied,0,35,3,3,9,17,-33,150
Unsatisfied,0,35,3,3,9,17,-33,150
Unsatisfied,0,35,3,3,9,17,-33,150
Unsatisfied,0,35,3,3,9,17,-33,150
Unsatisfied,0,35,3,3,9,17,-33,150
Unsatisfied,0,35,3,3,9,17,-33,150
Unsatisfied,0,35,3,3,9,17,-33,150
Unsatisfied,0,35,3,3,9,17,-33,150
Unsatisfied,0,35,3,3,9,17,-33,150
Unsatisfied,0,35,3,3,9,17,-33,150
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,150
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,150
Unsatisfied,0,35,3,3,10,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,7,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,150
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,7,17,-33,151
Unsatisfied,0,35,3,3,7,17,-33,151
Unsatisfied,0,35,3,3,7,17,-33,151
Unsatisfied,0,35,3,3,8,17,-34,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,150
Unsatisfied,0,35,3,3,8,17,-33,150
Unsatisfied,0,35,3,3,8,17,-33,150
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,150
Unsatisfied,0,35,3,3,9,17,-33,150
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,150
Unsatisfied,0,35,3,3,9,17,-33,150
Unsatisfied,0,35,3,3,9,17,-33,150
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,150
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,6,17,-33,150
Unsatisfied,0,35,3,3,7,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,8,17,-33,151
Unsatisfied,0,35,3,3,9,17,-33,151
Unsatisfied,0,35,3,3,7,18,-33,151
Unsatisfied,0,35,3,3,7,18,-33,150
Unsatisfied,0,35,3,3,7,18,-33,151
Unsatisfied,0,35,3,3,7,18,-33,151
Unsatisfied,0,35,3,3,7,18,-33,151
Unsatisfied,0,35,3,3,8,18,-33,150
Unsatisfied,0,35,3,3,8,18,-33,151
Unsatisfied,0,35,3,3,8,18,-33,151
Unsatisfied,0,35,3,3,8,18,-33,151
Unsatisfied,0,35,3,3,8,18,-33,151
Unsatisfied,0,35,3,3,8,18,-33,151
Unsatisfied,0,35,3,3,8,18,-33,151
Unsatisfied,0,35,3,3,8,18,-33,151
Unsatisfied,0,35,3,3,8,18,-33,151
Unsatisfied,0,35,3,3,8,18,-33,151
Unsatisfied,0,35,3,3,8,18,-33,151
Unsatisfied,0,35,3,3,8,18,-33,151
Unsatisfied,0,35,3,3,9,18,-33,150
Unsatisfied,0,35,3,3,9,18,-33,150
Unsatisfied,0,35,3,3,9,18,-33,150
Unsatisfied,0,35,3,3,9,18,-33,150
Unsatisfied,0,35,3,3,9,18,-33,151
Unsatisfied,0,35,3,3,9,18,-33,151
Unsatisfied,0,35,3,3,9,18,-33,151
Unsatisfied,0,35,3,3,9,18,-33,151
